13.4455 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
53.3708 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
53.3708 	EXP 	accuracy_text: height = 0.05
53.3708 	EXP 	accuracy_text: height = 0.05
53.3708 	EXP 	accuracy_text: height = 0.05
53.3708 	EXP 	accuracy_text: text = 'Your Accuracy \n7/7'
53.3708 	EXP 	space: autoDraw = True
53.3708 	EXP 	h: autoDraw = True
53.3708 	EXP 	j: autoDraw = True
53.3708 	EXP 	k: autoDraw = True
53.3708 	EXP 	l: autoDraw = True
53.3708 	EXP 	text: autoDraw = True
53.3708 	EXP 	accuracy_text: autoDraw = True
54.0085 	DATA 	Keypress: h
54.0167 	DATA 	Keypress: j
54.0707 	EXP 	Sound sound_1 started
54.0709 	EXP 	space: autoDraw = False
54.0709 	EXP 	h: autoDraw = False
54.0709 	EXP 	j: autoDraw = False
54.0709 	EXP 	k: autoDraw = False
54.0709 	EXP 	l: autoDraw = False
54.0709 	EXP 	text: autoDraw = False
54.0709 	EXP 	accuracy_text: autoDraw = False
54.5777 	EXP 	Sound sound_1 stopped
54.5789 	EXP 	New trial (rep=8, index=0): None
54.5960 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
54.5960 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
54.5960 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
54.5960 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
54.5960 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
54.5960 	EXP 	accuracy_text: height = 0.05
54.5960 	EXP 	accuracy_text: height = 0.05
54.5960 	EXP 	accuracy_text: height = 0.05
54.5960 	EXP 	accuracy_text: text = 'Your Accuracy \n8/8'
54.5960 	EXP 	space: autoDraw = True
54.5960 	EXP 	h: autoDraw = True
54.5960 	EXP 	j: autoDraw = True
54.5960 	EXP 	k: autoDraw = True
54.5960 	EXP 	l: autoDraw = True
54.5960 	EXP 	text: autoDraw = True
54.5960 	EXP 	accuracy_text: autoDraw = True
55.0001 	DATA 	Keypress: l
55.0709 	EXP 	Sound sound_1 started
55.0711 	EXP 	space: autoDraw = False
55.0711 	EXP 	h: autoDraw = False
55.0711 	EXP 	j: autoDraw = False
55.0711 	EXP 	k: autoDraw = False
55.0711 	EXP 	l: autoDraw = False
55.0711 	EXP 	text: autoDraw = False
55.0711 	EXP 	accuracy_text: autoDraw = False
55.5774 	EXP 	Sound sound_1 stopped
55.5787 	EXP 	New trial (rep=9, index=0): None
55.5961 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
55.5961 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
55.5961 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
55.5961 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
55.5961 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
55.5961 	EXP 	accuracy_text: height = 0.05
55.5961 	EXP 	accuracy_text: height = 0.05
55.5961 	EXP 	accuracy_text: height = 0.05
55.5961 	EXP 	accuracy_text: text = 'Your Accuracy \n9/9'
55.5961 	EXP 	space: autoDraw = True
55.5961 	EXP 	h: autoDraw = True
55.5961 	EXP 	j: autoDraw = True
55.5961 	EXP 	k: autoDraw = True
55.5961 	EXP 	l: autoDraw = True
55.5961 	EXP 	text: autoDraw = True
55.5961 	EXP 	accuracy_text: autoDraw = True
56.1755 	DATA 	Keypress: h
56.1771 	DATA 	Keypress: j
56.2627 	EXP 	Sound sound_1 started
56.2628 	EXP 	space: autoDraw = False
56.2628 	EXP 	h: autoDraw = False
56.2628 	EXP 	j: autoDraw = False
56.2628 	EXP 	k: autoDraw = False
56.2628 	EXP 	l: autoDraw = False
56.2628 	EXP 	text: autoDraw = False
56.2628 	EXP 	accuracy_text: autoDraw = False
56.7679 	EXP 	Sound sound_1 stopped
56.7691 	EXP 	New trial (rep=10, index=0): None
56.7796 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
56.7796 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
56.7796 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
56.7796 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
56.7796 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
56.7796 	EXP 	accuracy_text: height = 0.05
56.7796 	EXP 	accuracy_text: height = 0.05
56.7796 	EXP 	accuracy_text: height = 0.05
56.7796 	EXP 	accuracy_text: text = 'Your Accuracy \n10/10'
56.7796 	EXP 	space: autoDraw = True
56.7796 	EXP 	h: autoDraw = True
56.7796 	EXP 	j: autoDraw = True
56.7796 	EXP 	k: autoDraw = True
56.7796 	EXP 	l: autoDraw = True
56.7796 	EXP 	text: autoDraw = True
56.7796 	EXP 	accuracy_text: autoDraw = True
57.4672 	DATA 	Keypress: space
57.4921 	DATA 	Keypress: l
57.5295 	EXP 	Sound sound_1 started
57.5296 	EXP 	space: autoDraw = False
57.5296 	EXP 	h: autoDraw = False
57.5296 	EXP 	j: autoDraw = False
57.5296 	EXP 	k: autoDraw = False
57.5296 	EXP 	l: autoDraw = False
57.5296 	EXP 	text: autoDraw = False
57.5296 	EXP 	accuracy_text: autoDraw = False
58.0380 	EXP 	Sound sound_1 stopped
58.0392 	EXP 	New trial (rep=11, index=0): None
58.0547 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
58.0547 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
58.0547 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
58.0547 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
58.0547 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
58.0547 	EXP 	accuracy_text: height = 0.05
58.0547 	EXP 	accuracy_text: height = 0.05
58.0547 	EXP 	accuracy_text: height = 0.05
58.0547 	EXP 	accuracy_text: text = 'Your Accuracy \n11/11'
58.0547 	EXP 	space: autoDraw = True
58.0547 	EXP 	h: autoDraw = True
58.0547 	EXP 	j: autoDraw = True
58.0547 	EXP 	k: autoDraw = True
58.0547 	EXP 	l: autoDraw = True
58.0547 	EXP 	text: autoDraw = True
58.0547 	EXP 	accuracy_text: autoDraw = True
58.6260 	DATA 	Keypress: h
58.6278 	DATA 	Keypress: j
58.7046 	EXP 	Sound sound_1 started
58.7048 	EXP 	space: autoDraw = False
58.7048 	EXP 	h: autoDraw = False
58.7048 	EXP 	j: autoDraw = False
58.7048 	EXP 	k: autoDraw = False
58.7048 	EXP 	l: autoDraw = False
58.7048 	EXP 	text: autoDraw = False
58.7048 	EXP 	accuracy_text: autoDraw = False
59.2080 	EXP 	Sound sound_1 stopped
59.2091 	EXP 	New trial (rep=12, index=0): None
59.2215 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
59.2215 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
59.2215 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
59.2215 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
59.2215 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
59.2215 	EXP 	accuracy_text: height = 0.05
59.2215 	EXP 	accuracy_text: height = 0.05
59.2215 	EXP 	accuracy_text: height = 0.05
59.2215 	EXP 	accuracy_text: text = 'Your Accuracy \n12/12'
59.2215 	EXP 	space: autoDraw = True
59.2215 	EXP 	h: autoDraw = True
59.2215 	EXP 	j: autoDraw = True
59.2215 	EXP 	k: autoDraw = True
59.2215 	EXP 	l: autoDraw = True
59.2215 	EXP 	text: autoDraw = True
59.2215 	EXP 	accuracy_text: autoDraw = True
59.6509 	DATA 	Keypress: l
59.7130 	EXP 	Sound sound_1 started
59.7132 	EXP 	space: autoDraw = False
59.7132 	EXP 	h: autoDraw = False
59.7132 	EXP 	j: autoDraw = False
59.7132 	EXP 	k: autoDraw = False
59.7132 	EXP 	l: autoDraw = False
59.7132 	EXP 	text: autoDraw = False
59.7132 	EXP 	accuracy_text: autoDraw = False
60.2180 	EXP 	Sound sound_1 stopped
60.2192 	EXP 	New trial (rep=13, index=0): None
60.2299 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
60.2299 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
60.2299 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
60.2299 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
60.2299 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
60.2299 	EXP 	accuracy_text: height = 0.05
60.2299 	EXP 	accuracy_text: height = 0.05
60.2299 	EXP 	accuracy_text: height = 0.05
60.2299 	EXP 	accuracy_text: text = 'Your Accuracy \n13/13'
60.2299 	EXP 	space: autoDraw = True
60.2299 	EXP 	h: autoDraw = True
60.2299 	EXP 	j: autoDraw = True
60.2299 	EXP 	k: autoDraw = True
60.2299 	EXP 	l: autoDraw = True
60.2299 	EXP 	text: autoDraw = True
60.2299 	EXP 	accuracy_text: autoDraw = True
60.8842 	DATA 	Keypress: space
60.9009 	DATA 	Keypress: l
60.9548 	EXP 	Sound sound_1 started
60.9550 	EXP 	space: autoDraw = False
60.9550 	EXP 	h: autoDraw = False
60.9550 	EXP 	j: autoDraw = False
60.9550 	EXP 	k: autoDraw = False
60.9550 	EXP 	l: autoDraw = False
60.9550 	EXP 	text: autoDraw = False
60.9550 	EXP 	accuracy_text: autoDraw = False
61.4579 	EXP 	Sound sound_1 stopped
61.4592 	EXP 	New trial (rep=14, index=0): None
61.4717 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
61.4717 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
61.4717 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
61.4717 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
61.4717 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
61.4717 	EXP 	accuracy_text: height = 0.05
61.4717 	EXP 	accuracy_text: height = 0.05
61.4717 	EXP 	accuracy_text: height = 0.05
61.4717 	EXP 	accuracy_text: text = 'Your Accuracy \n14/14'
61.4717 	EXP 	space: autoDraw = True
61.4717 	EXP 	h: autoDraw = True
61.4717 	EXP 	j: autoDraw = True
61.4717 	EXP 	k: autoDraw = True
61.4717 	EXP 	l: autoDraw = True
61.4717 	EXP 	text: autoDraw = True
61.4717 	EXP 	accuracy_text: autoDraw = True
62.0094 	DATA 	Keypress: j
62.0346 	DATA 	Keypress: h
62.0716 	EXP 	Sound sound_1 started
62.0718 	EXP 	space: autoDraw = False
62.0718 	EXP 	h: autoDraw = False
62.0718 	EXP 	j: autoDraw = False
62.0718 	EXP 	k: autoDraw = False
62.0718 	EXP 	l: autoDraw = False
62.0718 	EXP 	text: autoDraw = False
62.0718 	EXP 	accuracy_text: autoDraw = False
62.5776 	EXP 	Sound sound_1 stopped
62.5788 	EXP 	New trial (rep=15, index=0): None
62.5969 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
62.5969 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
62.5969 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
62.5969 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
62.5969 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
62.5969 	EXP 	accuracy_text: height = 0.05
62.5969 	EXP 	accuracy_text: height = 0.05
62.5969 	EXP 	accuracy_text: height = 0.05
62.5969 	EXP 	accuracy_text: text = 'Your Accuracy \n15/15'
62.5969 	EXP 	space: autoDraw = True
62.5969 	EXP 	h: autoDraw = True
62.5969 	EXP 	j: autoDraw = True
62.5969 	EXP 	k: autoDraw = True
62.5969 	EXP 	l: autoDraw = True
62.5969 	EXP 	text: autoDraw = True
62.5969 	EXP 	accuracy_text: autoDraw = True
63.1427 	DATA 	Keypress: j
63.2134 	EXP 	Sound sound_1 started
63.2136 	EXP 	space: autoDraw = False
63.2136 	EXP 	h: autoDraw = False
63.2136 	EXP 	j: autoDraw = False
63.2136 	EXP 	k: autoDraw = False
63.2136 	EXP 	l: autoDraw = False
63.2136 	EXP 	text: autoDraw = False
63.2136 	EXP 	accuracy_text: autoDraw = False
63.7175 	EXP 	Sound sound_1 stopped
63.7187 	EXP 	New trial (rep=16, index=0): None
63.7303 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
63.7303 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
63.7303 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
63.7303 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
63.7303 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
63.7303 	EXP 	accuracy_text: height = 0.05
63.7303 	EXP 	accuracy_text: height = 0.05
63.7303 	EXP 	accuracy_text: height = 0.05
63.7303 	EXP 	accuracy_text: text = 'Your Accuracy \n16/16'
63.7303 	EXP 	space: autoDraw = True
63.7303 	EXP 	h: autoDraw = True
63.7303 	EXP 	j: autoDraw = True
63.7303 	EXP 	k: autoDraw = True
63.7303 	EXP 	l: autoDraw = True
63.7303 	EXP 	text: autoDraw = True
63.7303 	EXP 	accuracy_text: autoDraw = True
64.3512 	DATA 	Keypress: h
64.3679 	DATA 	Keypress: k
64.4219 	EXP 	Sound sound_1 started
64.4220 	EXP 	space: autoDraw = False
64.4220 	EXP 	h: autoDraw = False
64.4220 	EXP 	j: autoDraw = False
64.4220 	EXP 	k: autoDraw = False
64.4220 	EXP 	l: autoDraw = False
64.4220 	EXP 	text: autoDraw = False
64.4220 	EXP 	accuracy_text: autoDraw = False
64.9274 	EXP 	Sound sound_1 stopped
64.9286 	EXP 	New trial (rep=17, index=0): None
64.9471 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
64.9471 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
64.9471 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
64.9471 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
64.9471 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
64.9471 	EXP 	accuracy_text: height = 0.05
64.9471 	EXP 	accuracy_text: height = 0.05
64.9471 	EXP 	accuracy_text: height = 0.05
64.9471 	EXP 	accuracy_text: text = 'Your Accuracy \n17/17'
64.9471 	EXP 	space: autoDraw = True
64.9471 	EXP 	h: autoDraw = True
64.9471 	EXP 	j: autoDraw = True
64.9471 	EXP 	k: autoDraw = True
64.9471 	EXP 	l: autoDraw = True
64.9471 	EXP 	text: autoDraw = True
64.9471 	EXP 	accuracy_text: autoDraw = True
65.6598 	DATA 	Keypress: space
65.6764 	DATA 	Keypress: k
65.7220 	EXP 	Sound sound_1 started
65.7222 	EXP 	space: autoDraw = False
65.7222 	EXP 	h: autoDraw = False
65.7222 	EXP 	j: autoDraw = False
65.7222 	EXP 	k: autoDraw = False
65.7222 	EXP 	l: autoDraw = False
65.7222 	EXP 	text: autoDraw = False
65.7222 	EXP 	accuracy_text: autoDraw = False
66.2275 	EXP 	Sound sound_1 stopped
66.2288 	EXP 	New trial (rep=18, index=0): None
66.2472 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
66.2472 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
66.2472 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
66.2472 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
66.2472 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
66.2472 	EXP 	accuracy_text: height = 0.05
66.2472 	EXP 	accuracy_text: height = 0.05
66.2472 	EXP 	accuracy_text: height = 0.05
66.2472 	EXP 	accuracy_text: text = 'Your Accuracy \n18/18'
66.2472 	EXP 	space: autoDraw = True
66.2472 	EXP 	h: autoDraw = True
66.2472 	EXP 	j: autoDraw = True
66.2472 	EXP 	k: autoDraw = True
66.2472 	EXP 	l: autoDraw = True
66.2472 	EXP 	text: autoDraw = True
66.2472 	EXP 	accuracy_text: autoDraw = True
66.9181 	DATA 	Keypress: h
66.9202 	DATA 	Keypress: k
66.9972 	EXP 	Sound sound_1 started
66.9973 	EXP 	space: autoDraw = False
66.9973 	EXP 	h: autoDraw = False
66.9973 	EXP 	j: autoDraw = False
66.9973 	EXP 	k: autoDraw = False
66.9973 	EXP 	l: autoDraw = False
66.9973 	EXP 	text: autoDraw = False
66.9973 	EXP 	accuracy_text: autoDraw = False
67.5073 	EXP 	Sound sound_1 stopped
67.5085 	EXP 	New trial (rep=19, index=0): None
67.5224 	EXP 	space: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
67.5224 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
67.5224 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
67.5224 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
67.5224 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
67.5224 	EXP 	accuracy_text: height = 0.05
67.5224 	EXP 	accuracy_text: height = 0.05
67.5224 	EXP 	accuracy_text: height = 0.05
67.5224 	EXP 	accuracy_text: text = 'Your Accuracy \n19/19'
67.5224 	EXP 	space: autoDraw = True
67.5224 	EXP 	h: autoDraw = True
67.5224 	EXP 	j: autoDraw = True
67.5224 	EXP 	k: autoDraw = True
67.5224 	EXP 	l: autoDraw = True
67.5224 	EXP 	text: autoDraw = True
67.5224 	EXP 	accuracy_text: autoDraw = True
68.2184 	DATA 	Keypress: space
68.2351 	DATA 	Keypress: k
68.2806 	EXP 	Sound sound_1 started
68.2808 	EXP 	space: autoDraw = False
68.2808 	EXP 	h: autoDraw = False
68.2808 	EXP 	j: autoDraw = False
68.2808 	EXP 	k: autoDraw = False
68.2808 	EXP 	l: autoDraw = False
68.2808 	EXP 	text: autoDraw = False
68.2808 	EXP 	accuracy_text: autoDraw = False
68.7875 	EXP 	Sound sound_1 stopped
68.7888 	EXP 	New trial (rep=20, index=0): None
68.8058 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
68.8058 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
68.8058 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
68.8058 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
68.8058 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
68.8058 	EXP 	accuracy_text: height = 0.05
68.8058 	EXP 	accuracy_text: height = 0.05
68.8058 	EXP 	accuracy_text: height = 0.05
68.8058 	EXP 	accuracy_text: text = 'Your Accuracy \n20/20'
68.8058 	EXP 	space: autoDraw = True
68.8058 	EXP 	h: autoDraw = True
68.8058 	EXP 	j: autoDraw = True
68.8058 	EXP 	k: autoDraw = True
68.8058 	EXP 	l: autoDraw = True
68.8058 	EXP 	text: autoDraw = True
68.8058 	EXP 	accuracy_text: autoDraw = True
69.4852 	DATA 	Keypress: k
69.5563 	DATA 	Keypress: j
69.6224 	EXP 	Sound sound_1 started
69.6226 	EXP 	space: autoDraw = False
69.6226 	EXP 	h: autoDraw = False
69.6226 	EXP 	j: autoDraw = False
69.6226 	EXP 	k: autoDraw = False
69.6226 	EXP 	l: autoDraw = False
69.6226 	EXP 	text: autoDraw = False
69.6226 	EXP 	accuracy_text: autoDraw = False
70.1276 	EXP 	Sound sound_1 stopped
70.1288 	EXP 	New trial (rep=21, index=0): None
70.1393 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
70.1393 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
70.1393 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
70.1393 	EXP 	k: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
70.1393 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
70.1393 	EXP 	accuracy_text: height = 0.05
70.1393 	EXP 	accuracy_text: height = 0.05
70.1393 	EXP 	accuracy_text: height = 0.05
70.1393 	EXP 	accuracy_text: text = 'Your Accuracy \n20/21'
70.1393 	EXP 	space: autoDraw = True
70.1393 	EXP 	h: autoDraw = True
70.1393 	EXP 	j: autoDraw = True
70.1393 	EXP 	k: autoDraw = True
70.1393 	EXP 	l: autoDraw = True
70.1393 	EXP 	text: autoDraw = True
70.1393 	EXP 	accuracy_text: autoDraw = True
70.8438 	DATA 	Keypress: h
70.8603 	DATA 	Keypress: k
70.9143 	EXP 	Sound sound_1 started
70.9144 	EXP 	space: autoDraw = False
70.9144 	EXP 	h: autoDraw = False
70.9144 	EXP 	j: autoDraw = False
70.9144 	EXP 	k: autoDraw = False
70.9144 	EXP 	l: autoDraw = False
70.9144 	EXP 	text: autoDraw = False
70.9144 	EXP 	accuracy_text: autoDraw = False
71.4171 	EXP 	Sound sound_1 stopped
71.4182 	EXP 	New trial (rep=22, index=0): None
71.4312 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
71.4312 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
71.4312 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
71.4312 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
71.4312 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
71.4312 	EXP 	accuracy_text: height = 0.05
71.4312 	EXP 	accuracy_text: height = 0.05
71.4312 	EXP 	accuracy_text: height = 0.05
71.4312 	EXP 	accuracy_text: text = 'Your Accuracy \n21/22'
71.4312 	EXP 	space: autoDraw = True
71.4312 	EXP 	h: autoDraw = True
71.4312 	EXP 	j: autoDraw = True
71.4312 	EXP 	k: autoDraw = True
71.4312 	EXP 	l: autoDraw = True
71.4312 	EXP 	text: autoDraw = True
71.4312 	EXP 	accuracy_text: autoDraw = True
71.9937 	DATA 	Keypress: j
72.0560 	EXP 	Sound sound_1 started
72.0562 	EXP 	space: autoDraw = False
72.0562 	EXP 	h: autoDraw = False
72.0562 	EXP 	j: autoDraw = False
72.0562 	EXP 	k: autoDraw = False
72.0562 	EXP 	l: autoDraw = False
72.0562 	EXP 	text: autoDraw = False
72.0562 	EXP 	accuracy_text: autoDraw = False
72.5675 	EXP 	Sound sound_1 stopped
72.5687 	EXP 	New trial (rep=23, index=0): None
72.5813 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
72.5813 	EXP 	h: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
72.5813 	EXP 	j: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
72.5813 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
72.5813 	EXP 	l: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
72.5813 	EXP 	accuracy_text: height = 0.05
72.5813 	EXP 	accuracy_text: height = 0.05
72.5813 	EXP 	accuracy_text: height = 0.05
72.5813 	EXP 	accuracy_text: text = 'Your Accuracy \n22/23'
72.5813 	EXP 	space: autoDraw = True
72.5813 	EXP 	h: autoDraw = True
72.5813 	EXP 	j: autoDraw = True
72.5813 	EXP 	k: autoDraw = True
72.5813 	EXP 	l: autoDraw = True
72.5813 	EXP 	text: autoDraw = True
72.5813 	EXP 	accuracy_text: autoDraw = True
73.1857 	DATA 	Keypress: h
73.2022 	DATA 	Keypress: j
73.2562 	EXP 	Sound sound_1 started
73.2564 	EXP 	space: autoDraw = False
73.2564 	EXP 	h: autoDraw = False
73.2564 	EXP 	j: autoDraw = False
73.2564 	EXP 	k: autoDraw = False
73.2564 	EXP 	l: autoDraw = False
73.2564 	EXP 	text: autoDraw = False
73.2564 	EXP 	accuracy_text: autoDraw = False
73.7676 	EXP 	Sound sound_1 stopped
73.7688 	EXP 	New trial (rep=24, index=0): None
73.7814 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
73.7814 	EXP 	h: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
73.7814 	EXP 	j: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
73.7814 	EXP 	k: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
73.7814 	EXP 	l: borderColor = <psychopy.colors.Color: (-1.0, -0.22, -1.0, 1.0)>
73.7814 	EXP 	accuracy_text: height = 0.05
73.7814 	EXP 	accuracy_text: height = 0.05
73.7814 	EXP 	accuracy_text: height = 0.05
73.7814 	EXP 	accuracy_text: text = 'Your Accuracy \n23/24'
73.7814 	EXP 	space: autoDraw = True
73.7814 	EXP 	h: autoDraw = True
73.7814 	EXP 	j: autoDraw = True
73.7814 	EXP 	k: autoDraw = True
73.7814 	EXP 	l: autoDraw = True
73.7814 	EXP 	text: autoDraw = True
73.7814 	EXP 	accuracy_text: autoDraw = True
74.2442 	DATA 	Keypress: l
74.3229 	EXP 	Sound sound_1 started
74.3231 	EXP 	space: autoDraw = False
74.3231 	EXP 	h: autoDraw = False
74.3231 	EXP 	j: autoDraw = False
74.3231 	EXP 	k: autoDraw = False
74.3231 	EXP 	l: autoDraw = False
74.3231 	EXP 	text: autoDraw = False
74.3231 	EXP 	accuracy_text: autoDraw = False
74.8269 	EXP 	Sound sound_1 stopped
74.8281 	EXP 	New trial (rep=25, index=0): None
74.8398 	EXP 	space: borderColor = <psychopy.colors.Color: (-0.76, 0.13, 1.0, 1.0)>
